,0
572,Gustavo
573,Iacopo
574,Ida
575,Igino
576,Ignazio
577,Igor
578,Ilaria
579,Ilario
580,Ilary
581,Ilda
582,Ileana
583,Ilenia
584,Imelda
585,Imma
586,Immacolata
587,Ines
588,Innocenzo
589,Iolanda
590,Ippolita
591,Ippolito
592,Irene
593,Ireneo
594,Iris
595,Irma
596,Isa 2
597,Isabella
598,Isacco
599,Isaia
600,Isidora
601,Isidoro
602,Ismaele
603,Isotta
604,Itala
605,Italia
606,Italo
607,Ivan
608,Ivana
609,Ivano
610,Ivo 1
611,Jacopo
612,Jessica
613,Joele
614,Jolanda
615,Katia
616,Katiuscia
617,Ladislao
618,Lamberto
619,Lando
620,Lapo
621,Lara 1
622,Laura
623,Lauretta
624,Lauro
625,Lavinia
626,Lazzaro
627,Lea
628,Leandra
629,Leandro
630,Leda
631,Lelia
632,Lelio
633,Lena
634,Leoluca
635,Leonarda
636,Leonardo
637,Leone 1
638,Leonida
639,Leonora
640,Leonzio
641,Leopoldo
642,Letizia
643,Lia 1
644,Lia 2
645,Liana
646,Liberato
647,Liberatore
648,Liboria
649,Liborio
650,Lidia
651,Lilia
652,Liliana
653,Lina 2
654,Linda
655,Lino 1
656,Lino 2
657,Lisa
658,Livia 1
659,Liviana
660,Livio
661,Lodovico
662,Loredana
663,Lorena 1
664,Lorenza
665,Lorenzo
666,Loreta
667,Loreto
668,Loretta
669,Loris
670,Lorita
671,Lotario
672,Luana
673,Luca 1
674,Luce
675,Lucetta
676,Lucia
677,Luciana
678,Luciano
679,Lucilio
680,Lucilla
681,Lucio
682,Lucrezia
683,Ludovica
684,Ludovico
685,Luigi
686,Luigia
687,Luigina
688,Luigino
689,Luisa
690,Luisella
691,Luna
692,Maddalena
693,Mafalda
694,Malvina
695,Manfredi
696,Manfredo
697,Manlio
698,Manuel
699,Manuela
700,Manuele
701,Mara 1
702,Marcella
703,Marcellina
704,Marcellino
705,Marcello
706,Marciano
707,Marco
708,Margherita
709,Maria
710,Maria Chiara
711,Maria Francesca
712,Maria Grazia
713,Mariangela
714,Marianna
715,Mariano
716,Maria Pia
717,Mariapia
718,Mariasole
719,Maria Vittoria
720,Marica
721,Mariella
722,Marietta
723,Marika
724,Marilena
725,Marina
726,Marinella
727,Marino
728,Mario
729,Marisa
730,Maristella
731,Marta
732,Martina
733,Martino
734,Marzia
735,Marzio
736,Massimiliano
737,Massimo
738,Matilde
739,Mattea
740,Matteo
741,Mattia
742,Maura 1
743,Maurizia
744,Maurizio
745,Mauro
746,Melania
747,Melchiorre
748,Mercurio
749,Mia
750,Micaela
751,Michela
752,Michelangela
753,Michelangelo
754,Michele 1
755,Michelina
756,Micol
757,Milena
758,Mirabella
759,Mirco
760,Mirella
761,Miriam
762,Miriana
763,Mirko
764,Mirta
765,Modesto
766,Monica
767,Morena
768,Moreno
769,Mosè
770,Nadia 1
771,Naldo
772,Nando
773,Napoleone
774,Narcisa
775,Narciso
776,Natale
777,Natalia
778,Natalina
779,Natalino
780,Nazario
781,Nazzareno
782,Nella
783,Nello
784,Nereo
785,Nerina
786,Nerio
787,Nero 2
788,Nestore
789,Nevio
790,Niccolò
791,Nico
792,Nicodemo
793,Nicola 1
794,Nicolao
795,Nicoletta
796,Nicolina
797,Nicolino
798,Nicolò
799,Nicomede
800,Nicostrato
801,Nilo
802,Nina 1
803,Ninfa
804,Nino 1
805,Nives
806,Noè
807,Noemi
808,Nora 1
