,0
593,Vladlen
594,Vladlena
595,Vlas
596,Vlasi
597,Vlasiy
598,Volodya
599,Volya
600,Vova
601,Vsevolod
602,Vyacheslav
603,Wassily
604,Yakim
605,Yakov
606,Yana
607,Yanina
608,Yarik
609,Yaropolk
610,Yaroslav
611,Yaroslava
612,Yasha
613,Yefim
614,Yefrem
615,Yegor
616,Yekaterina
617,Yelena
618,Yelisey
619,Yelizaveta
620,Yemelyan
621,Yermolai
622,Yermolay
623,Yeseniya
624,Yesfir
625,Yeva
626,Yevdokim
627,Yevdokiya
628,Yevfimiy
629,Yevfrosiniya
630,Yevgeni
631,Yevgeniy
632,Yevgeniya
633,Yevgeny
634,Yevgraf
635,Yevlogiy
636,Yevpraksiya
637,Yudif
638,Yuli
639,Yulia
640,Yulian
641,Yuliana
642,Yulianna
643,Yuliy
644,Yuliya
645,Yura
646,Yuri 1
647,Yuriy
648,Yury
649,Yustina
650,Zakhar
651,Zhanna
652,Zhannochka
653,Zhenya
654,Zina
655,Zinaida
656,Zinoviy
657,Zinoviya
658,Zinovy
659,Zlata
660,Zoya
