,0
693,Dudda
694,Duilius
695,Dumnorix
696,Dunstan
697,Eadberht
698,Eadburg
699,Eadburga
700,Eadgar
701,Eadgifu
702,Eadgyð
703,Eadmund
704,Eadric
705,Eadwald
706,Eadweard
707,Eadwig
708,Eadwine
709,Eadwulf
710,Ealdberht
711,Ealdgyð
712,Ealdhelm
713,Ealdræd
714,Ealdwine
715,Ealhhere
716,Ealhstan
717,Ealhswiþ
718,Eardwulf
719,Eastmund
720,Eberhard
721,Eberwin
722,Ecgberht
723,Echdonn
724,Echthigern
725,Edda 2
726,Egilhard
727,Egill
728,Egilmar
729,Egino
730,Egnatius
731,Eileifr
732,Einarr
733,Eindriði
734,Eirenaios
735,Eirene
736,Eiríkr
737,Eithne
738,Ekkebert
739,Ekkehard
740,Elisedd
741,Ellanher
742,Elpis
743,Emma
744,Emmerich
745,Engel
746,Engelbert
747,Engilram
748,Enheduanna
749,Énna
750,Énnae
751,Enniaun
752,Ennius
753,Eochaid
754,Eoforheard
755,Eoforhild
756,Eoforwine
757,Eógan
758,Eormenhild
759,Epaphras
760,Epaphroditos
761,Epaphroditus
762,Epiktetos
763,Epiphanes
764,Epiphanios
765,Epiphanius
766,Erasmos
767,Erastos
768,Ercanbald
769,Erhard
770,Erlendr
771,Erlingr
772,Ermelinde
773,Ermendrud
774,Ermengard
775,Ermengarde
776,Ermengardis
777,Ermenrich
778,Ermentrud
779,Ermentrude
780,Ermentrudis
781,Erminhilt
782,Erminigild
783,Erminlinda
784,Ernust
785,Erwin
786,Étaín
787,Euanthe
788,Euaristos
789,Euclid
790,Euclides
791,Eudocia
792,Eudokia
793,Eudoxia
794,Eudoxos
795,Eugeneia
796,Eugenia
797,Eugenios
798,Eugenius
799,Eugraphios
800,Eukleides
801,Eulalia
802,Eumelia
803,Eunike
804,Euodia
805,Euphemia
806,Euphemios
807,Euphranor
808,Euphrasia
809,Eupraxia
810,Euripides
811,Eusebios
812,Eusebius
813,Eustachys
814,Eustathios
815,Eustathius
816,Eustorgios
817,Eustorgius
818,Euthalia
819,Euthymia
820,Euthymios
821,Euthymius
822,Eutropia
823,Eutropios
824,Eutropius
825,Eutychia
826,Eutychios
827,Eutychius
828,Eutychos
829,Evaristus
830,Ewald
831,Eydís
832,Eysteinn
833,Eyvindr
834,Eyvǫr
835,Fabia
836,Fabiana
837,Fabianus
838,Fabiola
839,Fabius
840,Fabricia
841,Fabricius
842,Fachtna
843,Fáelán
844,Farahild
845,Faramund
846,Faro
847,Faroald
848,Farohildis
849,Fastúlfr
850,Fausta
851,Faustina
852,Faustinus
853,Faustus
854,Féchín
855,Fedelm
856,Fedelmid
857,Fedlimid
858,Féichín
859,Feidlimid
860,Félagi
861,Felix
862,Ferchar
863,Fergal
864,Fergus
865,Festus
866,Fiachna
867,Fiachrae
868,Filibert
869,Finn 1
870,Finnán
871,Finnbarr
872,Finnén
873,Finnr
874,Fintan
875,Flæmingr
876,Flaithrí
877,Flann
878,Flannán
879,Flavia
880,Flaviana
881,Flavianus
882,Flavius
883,Floriana
884,Florianus
885,Florus
886,Folcmar
887,Fólki
888,Frahat
889,Franko
890,Fredenandus
891,Frida 1
892,Fridenot
893,Friduhelm
894,Friduman
895,Fridumar
896,Friduric
897,Fridwald
898,Fríða
899,Friðþjófr
900,Friþunanþs
901,Friþurīks
902,Friðuswiþ
903,Fróði
904,Fulbert
905,Fulchard
906,Fulcher
907,Fulco
908,Fulvia
909,Fulvius
910,Gaiana
911,Gaiane
912,Gailawera
913,Gaios
914,Gaisarīx
915,Gaiseric
916,Gaius
917,Gaizaþrūþiz
918,Galene
919,Galenos
920,Galla
921,Gallcobar
922,Gallus
923,Garbán
924,Garibald
925,Gasto
926,Gaufrid
927,Gautama
928,Gautbert
929,Gautfrid
930,Gauti
931,Gautselin
932,Gautstafr
933,Gautwin
934,Gebahard
935,Gebhard
936,Geirmundr
937,Geirr
938,Geloyra
939,Gennadios
940,Gennadius
941,Genovefa
942,Georgios
943,Georgius
944,Gerbald
945,Gerbern
946,Gerbold
947,Geretrudis
948,Gerfrid
949,Gerhard
950,Gerhild
951,Gerlach
952,Gerlind
953,Germana
954,Germanicus
955,Germanus
956,Germund
957,Gernot
958,Gero
959,Geroald
960,Gerold
961,Gertrud
962,Gerulf
963,Gervasius
964,Gerwas
965,Gilbert
966,Giltbert
967,Gisbert
968,Giselbert
969,Giselmund
970,Gisila
971,Gisilbert
972,Gisilfrid
973,Gislenus
974,Gislin
975,Gismund
976,Glædwine
977,Glaphyra
978,Glaucia
979,Gnaeus
980,Gobbán
981,Gobnat
982,Goda 1
983,Godabert
984,Godefrid
985,Godehard
986,Godeliva
987,Godescalc
988,Godgifu
989,Godiva
990,Godric
991,Godwine
992,Gomesendus
993,Gordianus
994,Gormflaith
995,Gormlaith
996,Gotarz
997,Gotarzes
998,Goteleib
999,Gozzo
1000,Gráinne
1001,Gratiana
1002,Gratianus
1003,Grifud
1004,Grīmahildiz
1005,Grímhildr
1006,Grimhilt
1007,Grimwald
1008,Gulbrandr
1009,Gulla
1010,Guma
1011,Gumarich
1012,Gunda
1013,Gundahar
1014,Gundhram
1015,Gundisalvus
1016,Gunna
1017,Gunnarr
1018,Gunnbjǫrg
1019,Gunnhildr
1020,Gunni
1021,Gunnvaldr
1022,Gunnvǫr
1023,Gunþīharjaz
1024,Guorthigirn
1025,Guðbrandr
1026,Guðfrøðr
1027,Guðini
1028,Guðlaug
1029,Guðleif
1030,Guðleifr
1031,Guðmundr
1032,Guðríðr
1033,Guðrøðr
1034,Guðrún
1035,Gwladus
1036,Gwrtheyrn
1037,Gyða
1038,Hadewidis
1039,Hadewig
1040,Hadriana
1041,Hadrianus
1042,Hadubert
1043,Hagano
1044,Hagne
1045,Hailwic
1046,Haimarīks
1047,Haimo
1048,Hákon
1049,Hálfdan
1050,Hallbjǫrg
1051,Hallbjǫrn
1052,Halli
1053,Hallr
1054,Hallsteinn
1055,Hallþóra
1056,Hallþórr
1057,Hallvarðr
1058,Hamilcar
1059,Hammurabi
1060,Hammu-Rapi
1061,Hámundr
1062,Hannibal
1063,Hanno
1064,Haraldr
1065,Hardman
1066,Hardmod
1067,Hardwic
1068,Hardwin
1069,Haribert
1070,Hariman
1071,Hariwald
1072,Hariwini
1073,Harjaberhtaz
1074,Harjamannô
1075,Harjawaldaz
1076,Harsha
1077,Hartmut
1078,Hartwig
1079,Hartwin
1080,Hasdrubal
1081,Hasso
1082,Haþufuns
1083,Hatshepsut
1084,Hávarðr
1085,Haxamanish
1086,Heard
1087,Heidrich
1088,Heilfrid
1089,Heilwig
1090,Heimirich
1091,Heinrich
1092,Helena
1093,Helene
1094,Helewidis
1095,Helga
1096,Helgi
1097,Heliodoros
1098,Helmfrid
1099,Helmo
1100,Helmold
1101,Helmut
1102,Helvia
1103,Helvius
1104,Hemingr
1105,Henricus
1106,Heracleitus
1107,Heraclides
1108,Heraclitus
1109,Heraclius
1110,Herais
1111,Herakleides
1112,Herakleios
1113,Herakleitos
1114,Hereward
1115,Hereweald
1116,Herleif
1117,Herleifr
1118,Herleva
1119,Hermagoras
1120,Herman
1121,Hermanus
1122,Hermenegildus
1123,Hermes
1124,Herminia
1125,Herminius
1126,Hermogenes
