,0
728,Salomão
729,Salomé
730,Salvador
731,Samanta
732,Samara
733,Samuel
734,Sancha
735,Sancho
736,Sandra
737,Santana
738,Santiago
739,Sara
740,Saturnino
741,Sebastiana
742,Sebastião
743,Serafim
744,Serafina
745,Sérgio
746,Severina
747,Severino
748,Severo
749,Sidónio
750,Silvério
751,Silvestre
752,Sílvia
753,Silvia
754,Silvina
755,Silvino
756,Sílvio
757,Simão
758,Simone 1
759,Sócrates
760,Sofia
761,Sol 1
762,Sonia
763,Soraia
764,Soraya
765,Susana
766,Suzana
767,Tácito
768,Tadeu
769,Taís
770,Talita
771,Tancredo
772,Tânia
773,Tatiana
774,Telma
775,Telmo
776,Téo
777,Teobaldo
778,Teodora
779,Teodoro
780,Teodósio
781,Teófilo
782,Tércia
783,Tércio
784,Teresa
785,Teresinha
786,Tereza
787,Terezinha
788,Thaís
789,Thales
790,Thalita
791,Thiago
792,Tiago
793,Tibúrcio
794,Timoteo
795,Tito
796,Tomás
797,Tomé
798,Toni 1
799,Toninho
800,Tristão
801,Túlio
802,Ulisses
803,Urbano
804,Úrsula
805,Valente
806,Valentim
807,Valéria
808,Valério
809,Valquíria
810,Válter
811,Vanda
812,Vanessa
813,Vasco
814,Venceslau
815,Vera 1
816,Veríssimo
817,Verónica
818,Verônica
819,Veva
820,Vicente
821,Victor
822,Vilma
823,Vilmar
824,Vinícios
825,Vinícius
826,Virgílio
827,Virginia
828,Viriato
829,Vital
830,Vítor
831,Vitória
832,Vitorino
833,Viviana
834,Viviane
835,Wálter
836,Wilson
837,Xande
838,Xandinho
839,Xavier
840,Yasmim
841,Yasmin
842,Zacarias
843,Zé
844,Zeferino
845,Zé Manel
846,Zé Maria
847,Zezé
848,Zita 1
