,0
834,Theunis
835,Thijmen
836,Thijs
837,Thirza
838,Thomas
839,Thyrza
840,Ties
841,Tijmen
842,Tijn
843,Tijs
844,Til
845,Tim
846,Timo 1
847,Timo 2
848,Timon
849,Timotheus
850,Tina
851,Tineke
852,Tjeerd
853,Tom 1
854,Ton
855,Toon
856,Trees
857,Trijntje
858,Trudie
859,Trudy
860,Truus
861,Tuur
862,Tycho
863,Tygo
864,Ursula
865,Vaast
866,Valentijn
867,Vanessa
868,Veerle
869,Vera 1
870,Victor
871,Vincent
872,Ward 2
873,Wendel
874,Werner
875,Wessel
876,Wiebe
877,Wil
878,Wilbert
879,Wilhelmina
880,Wilhelmus
881,Willem
882,Willemijn
883,Willemina
884,Willy
885,Wilma
886,Wim
887,Wolter
888,Wout
889,Wouter
890,Xander
891,Xandra
892,Yorick
893,Youri
894,Ysbrand
895,Yvo
896,Yvonne
897,Zoë
