,0
664,Marga
665,Margareta
666,Margarete
667,Margaretha
668,Margarethe
669,Margit
670,Margitta
671,Margret
672,Margrit
673,Maria
674,Marianne
675,Marie
676,Mariele
677,Marietta
678,Marika
679,Marina
680,Mario
681,Marita 1
682,Marius
683,Markus
684,Marlen 2
685,Marlene
686,Marlies
687,Marlis
688,Marta
689,Martha
690,Martin
691,Martina
692,Marvin
693,Marwin
694,Marzell
695,Mathias
696,Mathilde
697,Mathis
698,Matthäus
699,Matthias
700,Mattis
701,Max
702,Maxi
703,Maximilian
704,Maximiliane
705,Mechthild
706,Mechtilde
707,Meike
708,Meinhard
709,Meinrad
710,Melanie
711,Melitta
712,Merten
713,Meta
714,Mia
715,Micha 1
716,Micha 2
717,Michael
718,Michaela
719,Michel
720,Michi 2
721,Milan
722,Minna
723,Miriam
724,Mirjam
725,Mischa
726,Mitzi
727,Monika
728,Moritz
729,Nadine
730,Nadja
731,Natalia
732,Natalie
733,Natascha
734,Nathalie
735,Nele
736,Nelly
737,Nickolaus
738,Nico
739,Nicola 2
740,Nicolaus
741,Nicole
742,Niklas
743,Niklaus
744,Niko
745,Nikola 2
746,Nikolaus
747,Nina 1
748,Noah 1
749,Noemi
750,Nora 1
751,Norbert
752,Oda
753,Odilie
754,Olaf
755,Olga
756,Oliver
757,Olivia
758,Ortrun
759,Ortwin
760,Oskar
761,Oswald
762,Othmar
763,Otmar
764,Ottilie
765,Ottmar
766,Otto
767,Ottokar
768,Ottomar
769,Otwin
770,Pankraz
771,Pascal
772,Patricia
773,Patrick
774,Paul
775,Paula
776,Pauline
777,Peter
778,Petra
779,Philipp
780,Philippa
781,Philippina
782,Philomena
783,Pia
784,Poldi
785,Priska
786,Quirin
787,Rachel
788,Rafael
789,Raffael
790,Raffaela
791,Rahel
792,Raimund
793,Raimunde
794,Rainer
795,Ralf
796,Ralph
797,Raphael
798,Raphaela
799,Rebecca
800,Rebekka
801,Regina
802,Regine
803,Regula
804,Reimund
805,Reiner
806,Reinhard
807,Reinhardt
808,Reinhild
809,Reinhilde
810,Reinhold
811,Renata
812,Renate
813,René
814,Reto
815,Ria
816,Ricarda
817,Richard
818,Rike
819,Rita
820,Robert
821,Rochus
822,Rodolf
823,Roger
824,Roland
825,Rolf
826,Roman
827,Romy
828,Ronald
829,Rosa 1
830,Rosalie
831,Rosemarie
832,Rosmarie
833,Roswitha
834,Ruben
835,Rudi
836,Rüdiger
837,Rudolf
838,Ruedi
839,Rupert
840,Ruprecht
841,Ruth 1
842,Sabine
843,Sabrina
844,Salome
845,Samuel
846,Sandra
847,Sara
848,Sarah
849,Sarina
850,Sascha
851,Saskia
852,Schwanhild
853,Sebastian
854,Selina
855,Selma 1
856,Senta
857,Sepp
858,Seppel
859,Seraphina
860,Severin
861,Sibylla
862,Sibylle
863,Siegbert
864,Siegfried
865,Sieghard
866,Sieghild
867,Sieglinde
868,Siegmar
869,Siegmund
870,Siegward
871,Sigi
872,Sigismund
873,Sigmund
874,Sigrid
875,Sigrun
876,Silas
877,Silke
878,Silvan
879,Silvester
880,Silvia
881,Simon 1
882,Simone 1
883,Sofia
884,Sofie
885,Sonja
886,Sonje
887,Sonnhild
888,Sophia
889,Sophie
890,Sören
891,Stefan
892,Stefanie
893,Steffi
894,Steffie
895,Stella 1
896,Stephan
897,Stephanie
898,Susann
899,Susanne
900,Suse
901,Susi
902,Sven
903,Svenja
904,Swanhild
905,Swanhilda
906,Swanhilde
907,Sybille
908,Sylvester
909,Sylvia
910,Tabea
911,Tanja
912,Tatiana
913,Tatjana
914,Teresa
915,Thea
916,Theda
917,Thekla
918,Theo
919,Theodor
920,Theophil
921,Theresa
922,Therese
923,Theresia
924,Thilo
925,Thomas
926,Thorben
927,Thorsten
928,Tiedemann
929,Till
930,Tilman
